case,task,subtask,score,value,alg_number,alg_name,phase
482,prostate,prostate_L2,DCS,0.878887322,7,isarasua,1
482,prostate,prostate_L1,HSD,0.84027636,7,isarasua,1
482,prostate,prostate_L2,HSD,0.98134565,7,isarasua,1
483,lung,lung_L1,DCS,0.053878188,7,isarasua,1
483,lung,lung_L1,HSD,0.04151121,7,isarasua,1
484,lung,lung_L1,DCS,0.035131744,7,isarasua,1
484,lung,lung_L1,HSD,0.04961294,7,isarasua,1
485,lung,lung_L1,DCS,0.470861119,7,isarasua,1
485,lung,lung_L1,HSD,0.38220853,7,isarasua,1
486,lung,lung_L1,DCS,0.32873249,7,isarasua,1
486,lung,lung_L1,HSD,0.08096278,7,isarasua,1
487,lung,lung_L1,DCS,0.000318624,7,isarasua,1
487,lung,lung_L1,HSD,0,7,isarasua,1
488,lung,lung_L1,DCS,0.000395429,7,isarasua,1
488,lung,lung_L1,HSD,0.000879376,7,isarasua,1
489,lung,lung_L1,DCS,0.569107549,7,isarasua,1
489,lung,lung_L1,HSD,0.22638148,7,isarasua,1
490,lung,lung_L1,DCS,0.743208802,7,isarasua,1
490,lung,lung_L1,HSD,0.6203065,7,isarasua,1
491,lung,lung_L1,DCS,0.067833243,7,isarasua,1
491,lung,lung_L1,HSD,0.007948427,7,isarasua,1
492,lung,lung_L1,DCS,0.020147357,7,isarasua,1
492,lung,lung_L1,HSD,0.006139352,7,isarasua,1
493,lung,lung_L1,DCS,0,7,isarasua,1
493,lung,lung_L1,HSD,0,7,isarasua,1
494,lung,lung_L1,DCS,0.070613505,7,isarasua,1
494,lung,lung_L1,HSD,0.0878237,7,isarasua,1
495,lung,lung_L1,DCS,0.001631606,7,isarasua,1
495,lung,lung_L1,HSD,0.015940243,7,isarasua,1
496,lung,lung_L1,DCS,0,7,isarasua,1
496,lung,lung_L1,HSD,0,7,isarasua,1
497,lung,lung_L1,DCS,0.159927188,7,isarasua,1
497,lung,lung_L1,HSD,0.25762355,7,isarasua,1
498,lung,lung_L1,DCS,0.368330253,7,isarasua,1
498,lung,lung_L1,HSD,0.34802493,7,isarasua,1
499,lung,lung_L1,DCS,0.232164661,7,isarasua,1
499,lung,lung_L1,HSD,0.36805812,7,isarasua,1
500,lung,lung_L1,DCS,0.583242059,7,isarasua,1
500,lung,lung_L1,HSD,0.5310433,7,isarasua,1
501,lung,lung_L1,DCS,0.092855789,7,isarasua,1
501,lung,lung_L1,HSD,0.15624416,7,isarasua,1
502,lung,lung_L1,DCS,0.097547684,7,isarasua,1
502,lung,lung_L1,HSD,0.1521209,7,isarasua,1
503,lung,lung_L1,DCS,0,7,isarasua,1
503,lung,lung_L1,HSD,0,7,isarasua,1
504,lung,lung_L1,DCS,0.000612233,7,isarasua,1
504,lung,lung_L1,HSD,0.005127723,7,isarasua,1
505,lung,lung_L1,DCS,0,7,isarasua,1
505,lung,lung_L1,HSD,0,7,isarasua,1
506,lung,lung_L1,DCS,0.601475832,7,isarasua,1
506,lung,lung_L1,HSD,0.5663939,7,isarasua,1
507,lung,lung_L1,DCS,0.207267254,7,isarasua,1
507,lung,lung_L1,HSD,0.12854059,7,isarasua,1
508,lung,lung_L1,DCS,0.116240498,7,isarasua,1
508,lung,lung_L1,HSD,0.078018494,7,isarasua,1
509,lung,lung_L1,DCS,0.239580961,7,isarasua,1
509,lung,lung_L1,HSD,0.16635694,7,isarasua,1
510,lung,lung_L1,DCS,0.113369929,7,isarasua,1
510,lung,lung_L1,HSD,0.14893077,7,isarasua,1
511,lung,lung_L1,DCS,0.175462871,7,isarasua,1
511,lung,lung_L1,HSD,0.17161728,7,isarasua,1
512,lung,lung_L1,DCS,0.063829787,7,isarasua,1
512,lung,lung_L1,HSD,0.10135276,7,isarasua,1
513,lung,lung_L1,DCS,0.187550425,7,isarasua,1
513,lung,lung_L1,HSD,0.07759857,7,isarasua,1
514,lung,lung_L1,DCS,0.670418121,7,isarasua,1
514,lung,lung_L1,HSD,0.6013852,7,isarasua,1
515,pancreas,pancreas_L1,DCS,0.205704963,7,isarasua,1
515,pancreas,pancreas_L2,DCS,0,7,isarasua,1
515,pancreas,pancreas_L1,HSD,0.5140737,7,isarasua,1
515,pancreas,pancreas_L2,HSD,0,7,isarasua,1
516,pancreas,pancreas_L1,DCS,0.640456359,7,isarasua,1
516,pancreas,pancreas_L2,DCS,0,7,isarasua,1
516,pancreas,pancreas_L1,HSD,0.86087084,7,isarasua,1
516,pancreas,pancreas_L2,HSD,0.18396096,7,isarasua,1
517,pancreas,pancreas_L1,DCS,0.495366395,7,isarasua,1
517,pancreas,pancreas_L2,DCS,0.034969926,7,isarasua,1
517,pancreas,pancreas_L1,HSD,0.7963175,7,isarasua,1
517,pancreas,pancreas_L2,HSD,0.2055688,7,isarasua,1
518,pancreas,pancreas_L1,DCS,0.551108076,7,isarasua,1
518,pancreas,pancreas_L2,DCS,0.052090116,7,isarasua,1
518,pancreas,pancreas_L1,HSD,0.919818,7,isarasua,1
518,pancreas,pancreas_L2,HSD,0.40034842,7,isarasua,1
519,pancreas,pancreas_L1,DCS,0.31461175,7,isarasua,1
519,pancreas,pancreas_L2,DCS,0,7,isarasua,1
519,pancreas,pancreas_L1,HSD,0.59396315,7,isarasua,1
519,pancreas,pancreas_L2,HSD,0,7,isarasua,1
520,pancreas,pancreas_L1,DCS,0.321979326,7,isarasua,1
520,pancreas,pancreas_L2,DCS,0.023341937,7,isarasua,1
520,pancreas,pancreas_L1,HSD,0.5292545,7,isarasua,1
520,pancreas,pancreas_L2,HSD,0.26827213,7,isarasua,1
521,pancreas,pancreas_L1,DCS,0.474603765,7,isarasua,1
521,pancreas,pancreas_L2,DCS,0,7,isarasua,1
521,pancreas,pancreas_L1,HSD,0.7282428,7,isarasua,1
521,pancreas,pancreas_L2,HSD,0,7,isarasua,1
522,pancreas,pancreas_L1,DCS,0.439603877,7,isarasua,1
522,pancreas,pancreas_L2,DCS,0.130559325,7,isarasua,1
522,pancreas,pancreas_L1,HSD,0.7993835,7,isarasua,1
522,pancreas,pancreas_L2,HSD,0.6984913,7,isarasua,1
523,pancreas,pancreas_L1,DCS,0.506600636,7,isarasua,1
523,pancreas,pancreas_L2,DCS,0.054235366,7,isarasua,1
523,pancreas,pancreas_L1,HSD,0.7805551,7,isarasua,1
523,pancreas,pancreas_L2,HSD,0.2933316,7,isarasua,1
524,pancreas,pancreas_L1,DCS,0.582352941,7,isarasua,1
524,pancreas,pancreas_L2,DCS,0.159442461,7,isarasua,1
524,pancreas,pancreas_L1,HSD,0.9184181,7,isarasua,1
524,pancreas,pancreas_L2,HSD,0.6820418,7,isarasua,1
525,pancreas,pancreas_L1,DCS,0.101325063,7,isarasua,1
525,pancreas,pancreas_L2,DCS,0,7,isarasua,1
525,pancreas,pancreas_L1,HSD,0.31800163,7,isarasua,1
525,pancreas,pancreas_L2,HSD,0.042231407,7,isarasua,1
526,pancreas,pancreas_L1,DCS,0.663909826,7,isarasua,1
526,pancreas,pancreas_L2,DCS,0,7,isarasua,1
526,pancreas,pancreas_L1,HSD,0.87363356,7,isarasua,1
526,pancreas,pancreas_L2,HSD,0,7,isarasua,1
527,pancreas,pancreas_L1,DCS,0.15896429,7,isarasua,1
527,pancreas,pancreas_L2,DCS,0,7,isarasua,1
527,pancreas,pancreas_L1,HSD,0.51208866,7,isarasua,1
527,pancreas,pancreas_L2,HSD,0,7,isarasua,1
528,pancreas,pancreas_L1,DCS,0.272881767,7,isarasua,1
528,pancreas,pancreas_L2,DCS,0,7,isarasua,1
528,pancreas,pancreas_L1,HSD,0.63773674,7,isarasua,1
528,pancreas,pancreas_L2,HSD,0,7,isarasua,1
529,pancreas,pancreas_L1,DCS,0.467985683,7,isarasua,1
529,pancreas,pancreas_L2,DCS,0,7,isarasua,1
529,pancreas,pancreas_L1,HSD,0.83120906,7,isarasua,1
529,pancreas,pancreas_L2,HSD,0,7,isarasua,1
530,pancreas,pancreas_L1,DCS,0.529959372,7,isarasua,1
530,pancreas,pancreas_L2,DCS,0.33349098,7,isarasua,1
530,pancreas,pancreas_L1,HSD,0.8003687,7,isarasua,1
530,pancreas,pancreas_L2,HSD,0.3664793,7,isarasua,1
531,pancreas,pancreas_L1,DCS,0.657355505,7,isarasua,1
531,pancreas,pancreas_L2,DCS,0,7,isarasua,1
531,pancreas,pancreas_L1,HSD,0.83567804,7,isarasua,1
531,pancreas,pancreas_L2,HSD,0,7,isarasua,1
532,pancreas,pancreas_L1,DCS,0.464750322,7,isarasua,1
532,pancreas,pancreas_L2,DCS,0.091985679,7,isarasua,1
532,pancreas,pancreas_L1,HSD,0.65307766,7,isarasua,1
532,pancreas,pancreas_L2,HSD,0.4624888,7,isarasua,1
533,pancreas,pancreas_L1,DCS,0.695094569,7,isarasua,1
533,pancreas,pancreas_L2,DCS,0,7,isarasua,1
533,pancreas,pancreas_L1,HSD,0.8977757,7,isarasua,1
533,pancreas,pancreas_L2,HSD,0.12089951,7,isarasua,1
534,pancreas,pancreas_L1,DCS,0.345576867,7,isarasua,1
534,pancreas,pancreas_L2,DCS,0.12962963,7,isarasua,1
534,pancreas,pancreas_L1,HSD,0.72604716,7,isarasua,1
534,pancreas,pancreas_L2,HSD,0.6731849,7,isarasua,1
535,pancreas,pancreas_L1,DCS,0.605710024,7,isarasua,1
535,pancreas,pancreas_L2,DCS,0,7,isarasua,1
535,pancreas,pancreas_L1,HSD,0.79681283,7,isarasua,1
535,pancreas,pancreas_L2,HSD,0,7,isarasua,1
536,pancreas,pancreas_L1,DCS,0.452044908,7,isarasua,1
536,pancreas,pancreas_L2,DCS,0,7,isarasua,1
536,pancreas,pancreas_L1,HSD,0.669302,7,isarasua,1
536,pancreas,pancreas_L2,HSD,0,7,isarasua,1
537,pancreas,pancreas_L1,DCS,0.41284759,7,isarasua,1
537,pancreas,pancreas_L2,DCS,0.024110625,7,isarasua,1
537,pancreas,pancreas_L1,HSD,0.57910657,7,isarasua,1
537,pancreas,pancreas_L2,HSD,0.0775243,7,isarasua,1
538,pancreas,pancreas_L1,DCS,0.402639308,7,isarasua,1
538,pancreas,pancreas_L2,DCS,0,7,isarasua,1
538,pancreas,pancreas_L1,HSD,0.8148296,7,isarasua,1
538,pancreas,pancreas_L2,HSD,0.42046812,7,isarasua,1
539,pancreas,pancreas_L1,DCS,0.30337434,7,isarasua,1
539,pancreas,pancreas_L2,DCS,0,7,isarasua,1
539,pancreas,pancreas_L1,HSD,0.6358075,7,isarasua,1
539,pancreas,pancreas_L2,HSD,0,7,isarasua,1
540,pancreas,pancreas_L1,DCS,0.456887738,7,isarasua,1
540,pancreas,pancreas_L2,DCS,0,7,isarasua,1
540,pancreas,pancreas_L1,HSD,0.7026401,7,isarasua,1
540,pancreas,pancreas_L2,HSD,0,7,isarasua,1
541,pancreas,pancreas_L1,DCS,0.51549244,7,isarasua,1
541,pancreas,pancreas_L2,DCS,0,7,isarasua,1
541,pancreas,pancreas_L1,HSD,0.74533415,7,isarasua,1
541,pancreas,pancreas_L2,HSD,0,7,isarasua,1
542,pancreas,pancreas_L1,DCS,0.582239207,7,isarasua,1
542,pancreas,pancreas_L2,DCS,0.268537074,7,isarasua,1
542,pancreas,pancreas_L1,HSD,0.8072701,7,isarasua,1
542,pancreas,pancreas_L2,HSD,0.7799576,7,isarasua,1
543,pancreas,pancreas_L1,DCS,0.515709075,7,isarasua,1
543,pancreas,pancreas_L2,DCS,0,7,isarasua,1
543,pancreas,pancreas_L1,HSD,0.7700737,7,isarasua,1
543,pancreas,pancreas_L2,HSD,0,7,isarasua,1
544,pancreas,pancreas_L1,DCS,0.09498306,7,isarasua,1
544,pancreas,pancreas_L2,DCS,0,7,isarasua,1
544,pancreas,pancreas_L1,HSD,0.46766937,7,isarasua,1
544,pancreas,pancreas_L2,HSD,0,7,isarasua,1
545,pancreas,pancreas_L1,DCS,0.629272863,7,isarasua,1
545,pancreas,pancreas_L2,DCS,0,7,isarasua,1
545,pancreas,pancreas_L1,HSD,0.7683062,7,isarasua,1
545,pancreas,pancreas_L2,HSD,0,7,isarasua,1
546,pancreas,pancreas_L1,DCS,0.66721112,7,isarasua,1
546,pancreas,pancreas_L2,DCS,0.026263823,7,isarasua,1
546,pancreas,pancreas_L1,HSD,0.84344447,7,isarasua,1
546,pancreas,pancreas_L2,HSD,0.38001305,7,isarasua,1
547,pancreas,pancreas_L1,DCS,0.025488676,7,isarasua,1
547,pancreas,pancreas_L2,DCS,0,7,isarasua,1
547,pancreas,pancreas_L1,HSD,0.4401041,7,isarasua,1
547,pancreas,pancreas_L2,HSD,0,7,isarasua,1
548,pancreas,pancreas_L1,DCS,0.457406465,7,isarasua,1
548,pancreas,pancreas_L2,DCS,0,7,isarasua,1
548,pancreas,pancreas_L1,HSD,0.7726187,7,isarasua,1
548,pancreas,pancreas_L2,HSD,0,7,isarasua,1
549,pancreas,pancreas_L1,DCS,0.109227523,7,isarasua,1
549,pancreas,pancreas_L2,DCS,0,7,isarasua,1
549,pancreas,pancreas_L1,HSD,0.5547167,7,isarasua,1
549,pancreas,pancreas_L2,HSD,0,7,isarasua,1
550,pancreas,pancreas_L1,DCS,0.450154835,7,isarasua,1
550,pancreas,pancreas_L2,DCS,0,7,isarasua,1
550,pancreas,pancreas_L1,HSD,0.7454852,7,isarasua,1
550,pancreas,pancreas_L2,HSD,0,7,isarasua,1
551,pancreas,pancreas_L1,DCS,0.297403369,7,isarasua,1
551,pancreas,pancreas_L2,DCS,0,7,isarasua,1
551,pancreas,pancreas_L1,HSD,0.41822243,7,isarasua,1
551,pancreas,pancreas_L2,HSD,0,7,isarasua,1
552,pancreas,pancreas_L1,DCS,0.511808704,7,isarasua,1
552,pancreas,pancreas_L2,DCS,0,7,isarasua,1
552,pancreas,pancreas_L1,HSD,0.7560224,7,isarasua,1
552,pancreas,pancreas_L2,HSD,0.45315042,7,isarasua,1
553,pancreas,pancreas_L1,DCS,0.284041918,7,isarasua,1
553,pancreas,pancreas_L2,DCS,0,7,isarasua,1
553,pancreas,pancreas_L1,HSD,0.7644724,7,isarasua,1
553,pancreas,pancreas_L2,HSD,0,7,isarasua,1
554,pancreas,pancreas_L1,DCS,0.681592871,7,isarasua,1
554,pancreas,pancreas_L2,DCS,0,7,isarasua,1
554,pancreas,pancreas_L1,HSD,0.94317716,7,isarasua,1
554,pancreas,pancreas_L2,HSD,0,7,isarasua,1
555,pancreas,pancreas_L1,DCS,0.28253771,7,isarasua,1
555,pancreas,pancreas_L2,DCS,0,7,isarasua,1
555,pancreas,pancreas_L1,HSD,0.5663326,7,isarasua,1
555,pancreas,pancreas_L2,HSD,0,7,isarasua,1
556,pancreas,pancreas_L1,DCS,0.402170259,7,isarasua,1
556,pancreas,pancreas_L2,DCS,0.301974865,7,isarasua,1
556,pancreas,pancreas_L1,HSD,0.74718004,7,isarasua,1
556,pancreas,pancreas_L2,HSD,0.7916466,7,isarasua,1
557,pancreas,pancreas_L1,DCS,0.525105575,7,isarasua,1
557,pancreas,pancreas_L2,DCS,0,7,isarasua,1
557,pancreas,pancreas_L1,HSD,0.73957324,7,isarasua,1
557,pancreas,pancreas_L2,HSD,0,7,isarasua,1
558,pancreas,pancreas_L1,DCS,0.515778367,7,isarasua,1
558,pancreas,pancreas_L2,DCS,0,7,isarasua,1
558,pancreas,pancreas_L1,HSD,0.7196417,7,isarasua,1
558,pancreas,pancreas_L2,HSD,0,7,isarasua,1
559,pancreas,pancreas_L1,DCS,0.230461812,7,isarasua,1
559,pancreas,pancreas_L2,DCS,0,7,isarasua,1
559,pancreas,pancreas_L1,HSD,0.7072675,7,isarasua,1
559,pancreas,pancreas_L2,HSD,0,7,isarasua,1
560,pancreas,pancreas_L1,DCS,0.379031606,7,isarasua,1
560,pancreas,pancreas_L2,DCS,0,7,isarasua,1
560,pancreas,pancreas_L1,HSD,0.7508502,7,isarasua,1
560,pancreas,pancreas_L2,HSD,0,7,isarasua,1
561,pancreas,pancreas_L1,DCS,0.511717916,7,isarasua,1
561,pancreas,pancreas_L2,DCS,0,7,isarasua,1
561,pancreas,pancreas_L1,HSD,0.73909557,7,isarasua,1
561,pancreas,pancreas_L2,HSD,0,7,isarasua,1
562,pancreas,pancreas_L1,DCS,0.214352104,7,isarasua,1
562,pancreas,pancreas_L2,DCS,0,7,isarasua,1
562,pancreas,pancreas_L1,HSD,0.6158893,7,isarasua,1
562,pancreas,pancreas_L2,HSD,0,7,isarasua,1
563,pancreas,pancreas_L1,DCS,0.464752526,7,isarasua,1
563,pancreas,pancreas_L2,DCS,0.085279674,7,isarasua,1
563,pancreas,pancreas_L1,HSD,0.80092466,7,isarasua,1
563,pancreas,pancreas_L2,HSD,0.63198537,7,isarasua,1
564,pancreas,pancreas_L1,DCS,0.434108713,7,isarasua,1
564,pancreas,pancreas_L2,DCS,0,7,isarasua,1
564,pancreas,pancreas_L1,HSD,0.75131464,7,isarasua,1
564,pancreas,pancreas_L2,HSD,0.5323511,7,isarasua,1
565,pancreas,pancreas_L1,DCS,0.293301887,7,isarasua,1
565,pancreas,pancreas_L2,DCS,0,7,isarasua,1
565,pancreas,pancreas_L1,HSD,0.76617396,7,isarasua,1
565,pancreas,pancreas_L2,HSD,0.19579142,7,isarasua,1
566,pancreas,pancreas_L1,DCS,0.617144732,7,isarasua,1
566,pancreas,pancreas_L2,DCS,0,7,isarasua,1
566,pancreas,pancreas_L1,HSD,0.81188095,7,isarasua,1
566,pancreas,pancreas_L2,HSD,0,7,isarasua,1
567,pancreas,pancreas_L1,DCS,0.208479935,7,isarasua,1
567,pancreas,pancreas_L2,DCS,0,7,isarasua,1
567,pancreas,pancreas_L1,HSD,0.60575384,7,isarasua,1
567,pancreas,pancreas_L2,HSD,0,7,isarasua,1
568,pancreas,pancreas_L1,DCS,0.227626784,7,isarasua,1
568,pancreas,pancreas_L2,DCS,0,7,isarasua,1
568,pancreas,pancreas_L1,HSD,0.48769358,7,isarasua,1
568,pancreas,pancreas_L2,HSD,0,7,isarasua,1
569,pancreas,pancreas_L1,DCS,0.487868448,7,isarasua,1
569,pancreas,pancreas_L2,DCS,0,7,isarasua,1
569,pancreas,pancreas_L1,HSD,0.83867997,7,isarasua,1
569,pancreas,pancreas_L2,HSD,0.001501458,7,isarasua,1
570,pancreas,pancreas_L1,DCS,0.439251362,7,isarasua,1
570,pancreas,pancreas_L2,DCS,0,7,isarasua,1
570,pancreas,pancreas_L1,HSD,0.7729931,7,isarasua,1
570,pancreas,pancreas_L2,HSD,0,7,isarasua,1
571,pancreas,pancreas_L1,DCS,0.648629919,7,isarasua,1
571,pancreas,pancreas_L2,DCS,0.288174512,7,isarasua,1
571,pancreas,pancreas_L1,HSD,0.92138577,7,isarasua,1
571,pancreas,pancreas_L2,HSD,0.8651712,7,isarasua,1
572,pancreas,pancreas_L1,DCS,0.431232117,7,isarasua,1
572,pancreas,pancreas_L2,DCS,0,7,isarasua,1
572,pancreas,pancreas_L1,HSD,0.78078836,7,isarasua,1
572,pancreas,pancreas_L2,HSD,0.19502778,7,isarasua,1
573,pancreas,pancreas_L1,DCS,0.624680487,7,isarasua,1
573,pancreas,pancreas_L2,DCS,0.004748338,7,isarasua,1
573,pancreas,pancreas_L1,HSD,0.7618892,7,isarasua,1
573,pancreas,pancreas_L2,HSD,0.08215394,7,isarasua,1
574,pancreas,pancreas_L1,DCS,0.448708858,7,isarasua,1
574,pancreas,pancreas_L2,DCS,0.156638013,7,isarasua,1
574,pancreas,pancreas_L1,HSD,0.75707054,7,isarasua,1
574,pancreas,pancreas_L2,HSD,0.8813036,7,isarasua,1
575,pancreas,pancreas_L1,DCS,0.544750233,7,isarasua,1
575,pancreas,pancreas_L2,DCS,0,7,isarasua,1
575,pancreas,pancreas_L1,HSD,0.8635686,7,isarasua,1
575,pancreas,pancreas_L2,HSD,0,7,isarasua,1
576,pancreas,pancreas_L1,DCS,0.578041189,7,isarasua,1
576,pancreas,pancreas_L2,DCS,0.124135713,7,isarasua,1
576,pancreas,pancreas_L1,HSD,0.8598858,7,isarasua,1
576,pancreas,pancreas_L2,HSD,0.5172812,7,isarasua,1
577,pancreas,pancreas_L1,DCS,0.544131948,7,isarasua,1
577,pancreas,pancreas_L2,DCS,0.01218059,7,isarasua,1
577,pancreas,pancreas_L1,HSD,0.91244817,7,isarasua,1
577,pancreas,pancreas_L2,HSD,0.11518319,7,isarasua,1
578,pancreas,pancreas_L1,DCS,0.310496543,7,isarasua,1
578,pancreas,pancreas_L2,DCS,0,7,isarasua,1
578,pancreas,pancreas_L1,HSD,0.7107983,7,isarasua,1
578,pancreas,pancreas_L2,HSD,0,7,isarasua,1
579,pancreas,pancreas_L1,DCS,0.299664521,7,isarasua,1
579,pancreas,pancreas_L2,DCS,0,7,isarasua,1
579,pancreas,pancreas_L1,HSD,0.81353784,7,isarasua,1
579,pancreas,pancreas_L2,HSD,0,7,isarasua,1
580,pancreas,pancreas_L1,DCS,0.594678265,7,isarasua,1
580,pancreas,pancreas_L2,DCS,0.002431611,7,isarasua,1
580,pancreas,pancreas_L1,HSD,0.82066417,7,isarasua,1
580,pancreas,pancreas_L2,HSD,0.07854887,7,isarasua,1
581,pancreas,pancreas_L1,DCS,0.496970272,7,isarasua,1
581,pancreas,pancreas_L2,DCS,0,7,isarasua,1
581,pancreas,pancreas_L1,HSD,0.7817721,7,isarasua,1
581,pancreas,pancreas_L2,HSD,0.17104806,7,isarasua,1
582,pancreas,pancreas_L1,DCS,0.634251614,7,isarasua,1
582,pancreas,pancreas_L2,DCS,0,7,isarasua,1
582,pancreas,pancreas_L1,HSD,0.8518329,7,isarasua,1
582,pancreas,pancreas_L2,HSD,0,7,isarasua,1
583,pancreas,pancreas_L1,DCS,0.420565673,7,isarasua,1
583,pancreas,pancreas_L2,DCS,0,7,isarasua,1
583,pancreas,pancreas_L1,HSD,0.70600015,7,isarasua,1
583,pancreas,pancreas_L2,HSD,0,7,isarasua,1
584,pancreas,pancreas_L1,DCS,0.632441734,7,isarasua,1
584,pancreas,pancreas_L2,DCS,0,7,isarasua,1
584,pancreas,pancreas_L1,HSD,0.71646416,7,isarasua,1
584,pancreas,pancreas_L2,HSD,0.089950606,7,isarasua,1
585,pancreas,pancreas_L1,DCS,0.661792486,7,isarasua,1
585,pancreas,pancreas_L2,DCS,0,7,isarasua,1
585,pancreas,pancreas_L1,HSD,0.857534,7,isarasua,1
585,pancreas,pancreas_L2,HSD,0,7,isarasua,1
586,pancreas,pancreas_L1,DCS,0.402476829,7,isarasua,1
586,pancreas,pancreas_L2,DCS,0.023847126,7,isarasua,1
586,pancreas,pancreas_L1,HSD,0.5090959,7,isarasua,1
586,pancreas,pancreas_L2,HSD,0.40366474,7,isarasua,1
587,pancreas,pancreas_L1,DCS,0.546549682,7,isarasua,1
587,pancreas,pancreas_L2,DCS,0,7,isarasua,1
587,pancreas,pancreas_L1,HSD,0.8330384,7,isarasua,1
587,pancreas,pancreas_L2,HSD,0.20903619,7,isarasua,1
588,pancreas,pancreas_L1,DCS,0.423824977,7,isarasua,1
588,pancreas,pancreas_L2,DCS,0,7,isarasua,1
588,pancreas,pancreas_L1,HSD,0.72523266,7,isarasua,1
588,pancreas,pancreas_L2,HSD,0,7,isarasua,1
589,pancreas,pancreas_L1,DCS,0.380714691,7,isarasua,1
589,pancreas,pancreas_L2,DCS,0,7,isarasua,1
589,pancreas,pancreas_L1,HSD,0.6947738,7,isarasua,1
589,pancreas,pancreas_L2,HSD,0.004615217,7,isarasua,1
590,pancreas,pancreas_L1,DCS,0.561739865,7,isarasua,1
590,pancreas,pancreas_L2,DCS,0.384492491,7,isarasua,1
590,pancreas,pancreas_L1,HSD,0.8493658,7,isarasua,1
590,pancreas,pancreas_L2,HSD,0.8804513,7,isarasua,1
591,pancreas,pancreas_L1,DCS,0.505443323,7,isarasua,1
591,pancreas,pancreas_L2,DCS,0.021475771,7,isarasua,1
591,pancreas,pancreas_L1,HSD,0.67324275,7,isarasua,1
591,pancreas,pancreas_L2,HSD,0.4642514,7,isarasua,1
592,pancreas,pancreas_L1,DCS,0.589077887,7,isarasua,1
592,pancreas,pancreas_L2,DCS,0.022574956,7,isarasua,1
592,pancreas,pancreas_L1,HSD,0.873962,7,isarasua,1
592,pancreas,pancreas_L2,HSD,0.58582914,7,isarasua,1
593,pancreas,pancreas_L1,DCS,0.412540715,7,isarasua,1
593,pancreas,pancreas_L2,DCS,0.000936549,7,isarasua,1
593,pancreas,pancreas_L1,HSD,0.87155026,7,isarasua,1
593,pancreas,pancreas_L2,HSD,0.2768311,7,isarasua,1
594,pancreas,pancreas_L1,DCS,0.429513831,7,isarasua,1
594,pancreas,pancreas_L2,DCS,0.081188644,7,isarasua,1
594,pancreas,pancreas_L1,HSD,0.83109576,7,isarasua,1
594,pancreas,pancreas_L2,HSD,0.7905591,7,isarasua,1
595,pancreas,pancreas_L1,DCS,0.380150532,7,isarasua,1
595,pancreas,pancreas_L2,DCS,0,7,isarasua,1
595,pancreas,pancreas_L1,HSD,0.7692561,7,isarasua,1
595,pancreas,pancreas_L2,HSD,0,7,isarasua,1
596,pancreas,pancreas_L1,DCS,0.645261887,7,isarasua,1
596,pancreas,pancreas_L2,DCS,0,7,isarasua,1
596,pancreas,pancreas_L1,HSD,0.81863546,7,isarasua,1
596,pancreas,pancreas_L2,HSD,0,7,isarasua,1
597,pancreas,pancreas_L1,DCS,0.409614723,7,isarasua,1
597,pancreas,pancreas_L2,DCS,0.046133853,7,isarasua,1
597,pancreas,pancreas_L1,HSD,0.6306274,7,isarasua,1
597,pancreas,pancreas_L2,HSD,0.4564406,7,isarasua,1
598,pancreas,pancreas_L1,DCS,0.569085727,7,isarasua,1
598,pancreas,pancreas_L2,DCS,0,7,isarasua,1
598,pancreas,pancreas_L1,HSD,0.73846704,7,isarasua,1
598,pancreas,pancreas_L2,HSD,0,7,isarasua,1
599,pancreas,pancreas_L1,DCS,0.338086147,7,isarasua,1
599,pancreas,pancreas_L2,DCS,0,7,isarasua,1
599,pancreas,pancreas_L1,HSD,0.8520067,7,isarasua,1
599,pancreas,pancreas_L2,HSD,0,7,isarasua,1
600,pancreas,pancreas_L1,DCS,0.345898568,7,isarasua,1
600,pancreas,pancreas_L2,DCS,0,7,isarasua,1
600,pancreas,pancreas_L1,HSD,0.6290312,7,isarasua,1
600,pancreas,pancreas_L2,HSD,0.13249701,7,isarasua,1
601,pancreas,pancreas_L1,DCS,0.52972151,7,isarasua,1
601,pancreas,pancreas_L2,DCS,0.146236095,7,isarasua,1
601,pancreas,pancreas_L1,HSD,0.67068034,7,isarasua,1
601,pancreas,pancreas_L2,HSD,0.41281503,7,isarasua,1
602,pancreas,pancreas_L1,DCS,0.535624396,7,isarasua,1
602,pancreas,pancreas_L2,DCS,0.025849958,7,isarasua,1
602,pancreas,pancreas_L1,HSD,0.7871891,7,isarasua,1
602,pancreas,pancreas_L2,HSD,0.4586159,7,isarasua,1
603,pancreas,pancreas_L1,DCS,0.682369306,7,isarasua,1
603,pancreas,pancreas_L2,DCS,0,7,isarasua,1
603,pancreas,pancreas_L1,HSD,0.729882,7,isarasua,1
603,pancreas,pancreas_L2,HSD,0,7,isarasua,1
604,pancreas,pancreas_L1,DCS,0.636540841,7,isarasua,1
604,pancreas,pancreas_L2,DCS,0.024438313,7,isarasua,1
604,pancreas,pancreas_L1,HSD,0.76367015,7,isarasua,1
604,pancreas,pancreas_L2,HSD,0.3025149,7,isarasua,1
605,pancreas,pancreas_L1,DCS,0.444172355,7,isarasua,1
605,pancreas,pancreas_L2,DCS,0.030469442,7,isarasua,1
605,pancreas,pancreas_L1,HSD,0.6846472,7,isarasua,1
605,pancreas,pancreas_L2,HSD,0.3860184,7,isarasua,1
606,pancreas,pancreas_L1,DCS,0.575234984,7,isarasua,1
